user_id,gender_id,age,country_id
6136277,2,50,8
6136281,1,55,6
6136283,2,39,5
6136286,1,42,10
6136288,2,51,4
6136289,2,43,2
6136291,1,35,2
6136293,2,60,6
6136297,2,23,2
6136301,2,41,4
6136310,1,56,4
6136313,2,45,10
6136317,2,33,5
6136322,1,25,5
6136324,2,27,5
6136326,1,37,1
6136328,2,36,1
6136330,1,38,7
6136336,1,26,5
6136339,1,55,5
6136346,2,28,5
6136348,1,56,3
6136349,1,31,3
6136350,1,60,10
6136353,2,31,5
6136354,1,23,5
6136359,2,51,4
6136360,2,53,4
6136362,1,28,8
6136364,1,47,7
6136365,1,60,8
6136368,2,31,2
6136369,1,52,1
6136371,1,28,5
6136375,1,56,7
6136376,2,25,7
6136380,1,37,7
6136381,1,52,10
6136388,1,23,10
6136389,2,46,4
6136390,1,41,2
6136391,1,37,5
6136392,1,41,5
6136394,2,49,4
6136397,2,21,1
6136398,2,55,6
6136399,2,46,7
6136402,1,53,6
6136403,2,24,10
6136405,2,21,5
6136410,1,49,7
6136411,1,25,4
6136413,1,54,3
6136416,2,60,2
6136417,2,34,8
6136418,1,47,2
6136419,1,21,4
6136420,1,57,2
6136421,2,49,6
6136422,1,28,3
6136423,2,22,1
6136424,1,53,5
6136425,1,24,8
6136427,2,35,10
6136428,1,27,10
6136430,2,46,9
6136432,1,51,3
6136435,1,53,3
6136437,2,31,4
6136441,1,23,8
6136442,2,56,4
6136447,1,43,9
6136448,1,51,9
6136450,1,59,3
6136452,2,54,10
6136453,1,32,3
6136456,1,60,2
6136457,2,39,1
6136459,2,26,6
6136464,1,47,7
6136468,1,36,10
6136471,1,24,8
6136474,1,46,3
6136475,1,58,8
6136477,2,22,3
6136480,1,21,4
6136483,2,39,7
6136484,2,34,5
6136487,2,40,8
6136491,1,53,4
6136494,2,47,10
6136496,2,29,8
6136501,1,52,5
6136502,2,34,2
6136506,2,56,1
6136508,1,48,4
6136512,2,27,6
6136514,2,52,10
6136517,1,22,8
6136518,2,40,1
6136522,1,51,7
6136526,2,28,1
6136528,2,31,8
6136529,1,54,4
6136532,1,42,8
6136535,1,39,7
6136537,2,38,3
6136538,2,34,6
6136540,2,33,7
6136541,2,51,1
6136542,1,57,9
6136545,1,51,6
6136548,2,60,7
6136551,2,49,6
6136553,2,37,3
6136554,1,40,4
6136557,1,49,8
6136558,1,22,1
6136560,2,54,1
6136561,1,47,6
6136563,1,42,6
6136569,2,59,10
6136572,2,59,6
6136574,1,51,1
6136577,1,57,9
6136581,2,36,9
6136592,2,49,8
6136595,1,34,6
6136597,2,58,7
6136598,2,38,2
6136600,2,55,7
6136606,1,36,4
6136607,1,58,4
6136616,1,35,5
6136617,2,24,3
6136627,1,20,5
6136632,2,47,4
6136635,2,52,10
6136639,1,39,3
6136645,1,56,9
6136651,1,56,10
6136652,1,25,9
6136662,2,58,9
6136665,2,59,1
6136667,1,20,1
6136668,2,43,1
6136673,2,58,2
6136676,1,59,4
6136684,2,28,9
6136685,2,27,6
6136687,1,59,2
6136689,1,51,9
6136694,2,25,10
6136703,2,40,3
6136706,1,45,3
6136707,1,44,8
6136713,1,22,4
6136720,2,28,7
6136727,1,49,8
6136731,2,52,1
6136732,1,46,4
6136737,1,32,9
6136740,1,56,8
6136744,1,53,8
6136747,2,34,8
6136750,2,27,10
6136751,2,42,10
6136754,1,46,9
6136756,1,22,10
6136758,1,45,2
6136759,2,20,5
6136760,1,32,5
6136762,2,27,2
6136763,1,21,6
6136766,2,21,4
6136767,2,35,4
6136776,2,28,4
6136778,2,22,4
6136780,1,54,3
6136781,1,31,1
6136782,2,47,9
6136785,2,54,4
6136786,2,46,5
6136791,2,51,6
6136792,2,42,10
6136793,2,52,5
6136798,2,60,2
6136803,1,51,4
6136806,1,32,2
6136810,1,53,7
6136813,1,20,4
6136816,1,23,2
6136817,1,49,6
6136825,2,59,6
6136827,2,24,1
6136828,2,22,4
6136830,1,42,4
6136832,1,59,9
6136834,2,29,6
6136836,1,20,8
6136842,1,27,5
6136844,2,60,9
6136845,1,56,5
6136848,1,51,7
6136849,2,60,5
6136851,1,21,3
6136852,2,26,7
6136856,2,45,8
6136859,2,34,6
6136862,1,31,2
6136863,2,45,1
6136864,2,26,2
6136871,1,35,6
6136872,2,23,3
6136873,2,38,2
6136874,1,54,10
6136881,2,52,6
6136883,2,26,4
6136887,2,44,7
6136888,1,34,7
6136891,1,48,10
6136892,1,58,4
6136893,2,58,4
6136894,2,32,6
6136896,2,36,4
6136902,2,21,7
6136904,2,47,8
6136906,1,46,10
6136910,1,42,6
6136920,2,27,5
6136921,1,50,10
6136924,1,23,5
6136926,1,44,1
6136927,2,60,5
6136929,1,46,3
6136930,1,26,8
6136931,1,53,4
6136932,2,45,5
6136934,2,54,10
6136941,1,37,4
6136942,2,56,8
6136943,1,32,10
6136944,2,39,8
6136945,1,43,3
6136951,1,42,8
6136952,2,29,1
6136959,2,28,9
6136971,1,26,6
6136972,1,38,3
6136973,1,51,2
6136974,1,33,4
6136975,1,31,10
6136979,1,59,2
6136986,2,27,4
6136994,1,56,2
6136995,2,30,2
6136998,2,42,9
6137000,2,48,9
6137001,2,25,3
6137002,1,53,8
6137007,2,45,6
6137008,2,28,7
6137009,2,33,7
6137012,1,57,5
6137016,2,52,10
6137024,2,53,8
6137025,1,51,3
6137030,1,21,5
6137037,1,56,3
6137038,1,43,9
6137041,2,58,9
6137055,2,34,8
6137063,1,52,4
6137078,1,51,5
6137081,1,44,1
6137087,1,28,4
6137088,2,25,6
6137089,2,48,7
6137091,1,54,8
6137092,1,35,2
6137100,2,41,3
6137104,1,49,9
6137106,2,49,9
6137113,1,40,6
6137115,2,44,9
6137121,1,38,3
6137125,1,22,10
6137128,2,34,2
6137135,2,47,1
6137141,2,34,1
6137145,2,54,3
6137148,1,30,8
6137153,1,41,10
6137156,1,29,6
6137157,1,56,5
6137164,1,59,4
6137166,2,37,9
6137168,1,25,7
6137169,1,30,1
6137171,2,54,7
6137172,2,29,3
6137175,1,43,10
6137180,2,53,2
6137181,2,20,6
6137186,2,56,2
6137188,2,54,10
6137191,1,57,8
6137192,1,36,7
6137197,1,26,6
6137201,1,23,8
6137205,1,39,5
6137212,2,31,5
6137214,2,51,6
6137224,1,41,1
6137226,2,42,1
6137236,1,36,6
6137240,1,20,5
6137246,2,43,2
6137249,2,49,5
6137251,1,56,1
6137259,1,25,2
6137260,2,43,2
6137261,2,44,8
6137263,2,60,10
6137265,1,45,9
6137266,1,47,4
6137273,1,26,6
6137277,1,57,3
6137280,2,38,6
6137281,1,36,5
6137284,2,29,3
6137287,1,44,4
6137295,1,21,3
6137299,1,58,3
6137318,1,39,6
6137320,1,28,9
6137321,2,23,4
6137327,1,22,3
6137331,2,47,4
6137333,2,31,10
6137338,2,21,1
6137346,1,46,9
6137348,1,54,3
6137349,1,40,5
6137352,2,24,5
6137355,2,44,7
6137373,1,54,6
6137377,2,41,8
6137381,2,25,3
6137386,2,35,5
6137390,1,40,4
6137395,2,35,8
6137396,1,55,10
6137397,1,31,8
6137398,1,49,8
6137412,1,48,10
6137414,2,45,9
6137416,2,38,6
6137421,2,26,1
6137424,1,50,6
6137430,1,57,2
6137431,2,53,3
6137432,2,22,6
6137437,2,41,6
6137438,1,36,3
6137441,2,47,2
6137443,1,24,8
6137445,1,46,5
6137451,1,27,5
6137453,2,55,10
6137454,1,47,5
6137455,1,58,10
6137457,2,37,10
6137459,1,49,10
6137460,1,50,10
6137465,2,55,4
6137471,2,35,9
6137475,1,34,1
6137477,2,55,6
6137482,1,34,5
6137488,1,24,5
6137490,2,46,3
6137492,1,24,3
6137496,2,36,2
6137498,1,60,6
6137499,2,33,3
6137502,1,20,8
6137504,2,26,10
6137506,2,31,2
6137510,2,56,2
6137512,2,59,1
6137517,2,56,7
6137522,1,49,3
6137528,2,27,4
6137533,2,41,7
6137538,2,28,1
6137542,2,23,2
6137544,1,51,6
6137548,2,57,5
6137553,1,47,3
6137566,1,49,3
6137571,2,26,4
6137575,2,38,1
6137576,2,28,7
6137579,2,60,3
6137582,1,51,4
6137590,1,57,5
6137592,2,42,4
6137595,1,32,7
6137598,2,25,10
6137604,1,42,2
6137609,2,41,1
6137611,1,35,3
6137612,2,49,5
6137617,1,29,10
6137623,1,32,1
6137632,2,60,8
6137635,1,21,9
6137645,1,36,2
6137648,1,56,8
6137649,1,43,8
6137653,2,42,9
6137655,1,43,8
6137656,1,52,4
6137662,2,49,7
6137664,2,33,2
6137666,1,33,5
6137667,1,49,9
6137669,1,48,2
6137674,2,51,7
6137677,1,24,2
6137680,1,32,5
6137699,2,25,4
6137701,2,59,6
6137702,2,57,2
6137704,1,34,8
6137710,2,52,10
6137713,2,37,2
6137718,2,29,8
6137719,1,58,4
6137720,2,51,7
6137729,2,53,3
6137733,2,21,5
6137735,1,33,1
6137738,1,55,8
6137742,2,23,10
6137744,2,46,4
6137746,2,47,6
6137759,1,57,6
6137765,1,30,9
6137767,1,38,10
6137769,1,31,9
6137770,2,57,6
6137776,2,47,3
6137780,1,29,6
6137782,1,45,8
6137788,1,26,9
6137800,2,40,7
6137801,2,56,6
6137805,2,35,3
6137807,2,23,3
6137820,2,45,2
6137822,2,26,8
6137829,2,46,7
6137831,2,28,5
6137833,2,48,8
6137834,2,24,8
6137835,1,33,3
6137836,1,42,10
6137840,2,50,10
6137841,1,56,7
6137843,1,29,5
6137846,2,29,1
6137847,1,29,6
6137850,2,49,1
6137851,2,28,8
6137852,2,39,8
6137863,2,31,2
6137864,2,48,2
6137872,2,39,9
6137880,1,57,5
6137889,2,41,6
6137891,1,38,1
6137892,1,44,7
6137899,2,52,10
6137902,1,37,3
6137906,2,52,9
6137912,2,30,5
6137925,2,26,5
6137934,2,27,10
6137935,1,28,4
6137936,1,32,7
6137938,2,20,4
6137943,2,42,5
6137949,2,35,8
6137950,1,34,9
6137959,2,48,10
6137961,2,37,1
6137973,1,30,7
6137974,2,60,2
6137975,1,39,1
6137977,2,20,3
6137978,2,24,2
6137981,1,54,3
6137983,1,37,1
6137984,2,30,2
6137988,1,25,7
6137991,2,50,10
6137993,2,60,8
6138004,1,26,3
6138006,2,53,1
6138008,1,60,9
6138010,1,23,4
6138014,1,42,7
6138017,2,38,10
6138021,1,47,8
6138022,2,44,2
6138023,1,53,3
6138024,2,39,3
6138027,2,45,10
6138032,1,45,4
6138039,1,23,9
6138047,1,31,10
6138049,2,43,6
6138051,2,57,9
6138056,1,42,9
6138057,1,44,1
6138059,1,40,4
6138060,1,32,7
6138064,1,37,9
6138067,1,24,3
6138076,1,48,3
6138079,2,24,7
6138084,2,39,6
6138086,1,55,8
6138087,2,43,4
6138091,1,39,2
6138097,2,53,3
6138099,1,40,2
6138101,2,54,3
6138102,2,55,5
6138105,1,28,7
6138107,1,43,10
6138109,2,47,1
6138110,2,40,5
6138117,1,56,8
6138119,2,50,9
6138121,2,37,2
6138122,2,47,6
6138127,1,44,4
6138130,1,55,9
6138132,1,24,4
6138134,1,34,1
6138135,1,40,3
6138138,2,37,7
6138139,1,40,7
6138143,1,27,5
6138146,2,53,6
6138148,2,32,2
6138156,2,46,8
6138157,1,51,3
6138161,1,20,4
6138164,2,39,8
6138166,1,30,7
6138167,1,47,8
6138169,2,37,1
6138170,2,23,7
6138177,1,34,7
6138179,2,59,5
6138185,2,34,9
6138186,2,30,5
6138187,1,23,8
6138188,2,48,5
6138189,1,32,9
6138190,2,46,10
6138191,1,29,6
6138193,2,39,6
6138197,1,58,10
6138198,2,44,1
6138210,2,21,10
6138211,1,44,8
6138216,1,42,4
6138217,2,21,2
6138221,2,35,9
6138223,2,37,9
6138232,2,46,8
6138239,2,26,8
6138240,1,25,3
6138242,1,36,6
6138246,2,45,5
6138247,1,56,5
6138248,2,25,9
6138250,2,35,1
6138251,1,47,7
6138254,2,22,4
6138267,2,58,8
6138270,1,32,3
6138272,1,48,8
6138275,2,57,10
6138276,2,20,1
6138282,1,42,1
6138285,2,36,6
6138287,1,58,7
6138291,1,37,3
6138295,2,42,10
6138299,1,43,10
6138300,1,37,9
6138301,2,29,7
6138304,1,24,3
6138306,1,22,9
6138307,1,26,9
6138312,2,60,5
6138313,1,53,7
6138318,2,54,8
6138320,1,22,3
6138321,2,31,6
6138323,2,48,5
6138331,1,45,1
6138335,2,25,5
6138337,1,21,10
6138339,2,26,10
6138343,1,30,8
6138344,2,22,1
6138345,2,46,7
6138349,1,40,7
6138358,1,33,5
6138360,2,37,4
6138363,2,54,7
6138367,2,58,8
6138373,2,24,2
6138376,1,32,8
6138378,1,41,3
6138382,2,43,3
6138386,2,43,7
6138388,1,34,6
6138394,1,22,5
6138397,2,56,7
6138398,2,44,5
6138400,2,40,7
6138402,2,48,6
6138409,2,23,5
6138413,1,25,7
6138417,2,43,3
6138423,2,43,7
6138428,1,39,8
6138431,2,20,9
6138435,2,52,2
6138437,2,29,1
6138440,2,50,8
6138447,2,33,10
6138449,2,33,5
6138452,1,33,4
6138453,2,48,2
6138456,2,38,5
6138457,2,51,8
6138458,2,60,9
6138459,1,44,4
6138460,2,60,9
6138461,2,38,5
6138464,2,38,8
6138466,1,27,8
6138469,2,40,10
6138477,2,57,3
6138478,2,33,6
6138481,1,23,5
6138494,2,44,8
6138499,1,55,2
6138507,2,46,8
6138508,2,38,9
6138510,1,54,9
6138511,1,46,8
6138512,1,21,9
6138517,1,48,2
6138519,2,28,10
6138527,2,39,10
6138531,1,49,6
6138532,2,36,8
6138536,2,46,3
6138538,1,47,5
6138547,2,43,9
6138549,2,58,9
6138551,2,48,8
6138560,1,46,3
6138561,2,20,7
6138570,1,33,7
6138571,2,53,7
6138574,2,25,9
6138578,2,29,2
6138580,2,37,7
6138585,2,38,5
6138586,1,50,2
6138598,2,42,8
6138600,1,38,5
6138602,1,48,5
6138604,1,23,1
6138610,1,58,1
6138612,2,25,3
6138625,1,52,10
6138626,2,22,2
6138632,2,44,7
6138633,2,41,5
6138635,1,32,3
6138636,2,58,5
6138637,1,32,3
6138644,2,27,9
6138645,1,39,9
6138647,1,47,5
6138648,1,55,1
6138651,2,41,4
6138653,1,56,10
6138654,2,23,8
6138662,2,37,7
6138666,2,53,4
6138667,2,32,7
6138674,2,45,1
6138679,2,37,7
6138686,2,41,2
6138689,1,48,9
6138690,2,53,3
6138695,2,20,10
6138703,1,33,7
6138705,1,43,8
6138710,2,39,1
6138720,2,31,6
6138732,1,42,8
6138734,1,58,8
6138742,2,32,2
6138751,2,54,6
6138752,2,25,5
6138757,2,46,5
6138759,1,44,9
6138763,1,56,10
6138766,1,43,8
6138767,1,37,5
6138770,1,26,10
6138776,1,41,9
6138784,2,29,3
6138788,1,37,8
6138790,2,21,9
6138791,2,26,6
6138804,1,36,8
6138805,2,51,7
6138807,1,48,7
6138808,1,49,8
6138813,2,46,2
6138815,1,23,10
6138825,1,33,9
6138826,1,23,8
6138828,2,53,1
6138829,1,29,4
6138830,2,35,6
6138833,2,60,9
6138834,2,60,4
6138840,2,36,4
6138844,1,42,8
6138845,1,40,10
6138849,2,28,6
6138854,2,37,5
6138856,2,49,3
6138864,2,44,10
6138867,1,47,10
6138871,1,51,9
6138876,2,35,8
6138877,1,53,2
6138879,2,53,2
6138887,2,34,9
6138888,2,38,9
6138891,2,41,10
6138902,2,48,6
6138910,2,34,6
6138911,1,50,4
6138914,2,20,5
6138916,2,60,3
6138918,1,59,7
6138920,2,33,5
6138921,1,31,5
6138922,1,32,7
6138923,1,32,10
6138924,1,50,9
6138925,1,46,5
6138926,2,39,9
6138927,2,45,2
6138928,2,30,9
6138935,1,52,3
6138937,2,31,8
6138941,2,56,7
6138942,2,51,1
6138945,1,32,4
6138948,2,28,7
6138951,1,34,2
6138953,1,57,8
6138960,2,31,5
6138961,1,37,1
6138962,1,60,5
6138965,2,53,3
6138972,1,32,10
6138978,2,35,10
6138979,2,30,4
6138981,1,28,8
6138984,1,50,5
6138991,1,53,7
6138992,2,23,4
6138994,2,46,4
6138999,1,51,8
6139001,1,54,4
6139014,1,52,1
6139021,2,49,9
6139022,2,40,6
6139024,2,34,6
6139027,1,58,10
6139032,1,27,8
6139033,1,33,10
6139035,1,51,1
6139036,1,47,10
6139038,1,44,9
6139039,2,60,6
6139042,2,42,8
6139043,1,48,9
6139050,1,38,2
6139051,1,60,10
6139057,2,37,7
6139059,2,51,4
6139061,2,27,2
6139065,1,20,5
6139067,2,38,7
6139068,1,50,2
6139069,1,41,4
6139070,1,27,7
6139072,1,41,4
6139077,1,21,3
6139080,2,29,7
6139085,2,39,10
6139089,1,34,6
6139092,1,54,8
6139094,2,59,6
6139097,1,48,9
6139098,1,33,8
6139099,1,39,6
6139102,2,57,9
6139103,2,60,4
6139105,2,38,4
6139106,2,23,8
6139108,1,22,9
6139112,1,32,5
6139113,1,30,4
6139118,1,46,8
6139125,2,48,4
6139131,2,40,5
6139133,2,56,9
6139134,1,27,1
6139135,1,28,9
6139138,2,23,8
6139139,1,33,8
6139140,1,25,10
6139143,1,46,9
6139145,1,56,8
6139147,1,46,7
6139150,1,51,8
6139153,2,28,6
6139156,1,55,2
6139157,2,24,2
6139164,1,30,2
6139166,2,24,6
6139167,2,34,2
6139172,1,27,6
6139182,1,40,3
6139185,2,29,9
6139186,2,24,7
6139188,1,28,10
6139192,1,44,4
6139193,1,45,2
6139194,2,46,6
6139197,2,56,9
6139199,1,51,9
6139205,2,54,9
6139206,2,39,6
6139214,2,42,7
6139218,2,28,8
6139221,1,36,1
6139230,2,22,10
6139233,2,57,5
6139234,1,55,7
6139238,1,21,2
6139239,2,48,7
6139242,1,48,4
6139246,2,54,6
6139248,1,21,9
6139256,2,26,7
6139259,2,38,5
6139261,1,56,9
6139263,1,48,8
6139264,1,35,9
6139266,1,34,9
6139272,2,33,1
6139273,1,58,4
6139285,1,57,10
6139293,2,23,1
6139297,2,23,1
6139298,2,41,5
6139300,2,22,10
6139309,2,41,1
6139318,1,53,4
6139320,1,59,1
6139321,2,54,4
6139326,2,40,10
6139327,2,20,4
6139332,2,34,4
6139333,2,48,4
6139335,2,22,1
6139348,2,53,1
6139350,1,59,10
6139352,2,22,3
6139357,1,43,10
6139361,2,57,2
6139366,2,46,2
6139368,1,24,8
6139372,1,43,1
6139373,1,24,8
6139374,1,34,10
6139375,2,39,4
6139376,1,52,3
6139379,2,32,8
6139380,2,36,4
6139381,2,33,8
6139383,2,56,10
6139384,1,57,1
6139386,2,25,6
6139387,2,48,6
6139391,1,52,7
6139396,2,36,7
6139401,1,51,8
6139403,2,52,10
6139406,1,43,3
6139413,1,58,2
6139421,1,37,5
6139425,2,60,9
6139427,1,49,6
6139439,1,60,2
6139440,1,28,6
6139441,1,51,9
6139442,1,27,2
6139444,2,31,8
6139447,1,60,3
6139457,2,45,7
6139459,2,36,4
6139461,2,20,2
6139464,1,57,5
6139465,2,45,7
6139475,1,37,8
6139483,1,22,9
6139484,2,24,6
6139485,1,46,9
6139487,2,38,8
6139496,2,55,4
6139503,2,55,1
6139521,2,39,8
6139526,1,21,10
6139527,1,43,8
6139528,2,44,8
6139530,1,31,5
6139534,2,29,6
6139539,1,60,1
6139544,2,41,7
6139545,2,58,5
6139549,2,33,2
6139550,1,21,1
6139553,1,22,6
6139557,2,27,4
6139558,2,57,10
6139559,2,45,9
6139560,2,44,6
6139563,1,30,10
6139568,2,49,8
6139578,2,37,2
6139582,2,53,7
6139585,1,59,4
6139586,1,58,5
6139592,2,37,9
6139593,1,53,1
6139594,1,46,8
6139596,1,43,6
6139601,1,25,7
6139605,2,43,4
6139612,2,35,9
6139621,1,35,10
6139622,1,50,8
6139624,1,46,8
6139630,2,32,9
6139637,1,28,8
6139640,2,50,4
6139641,1,25,8
6139645,2,53,4
6139647,2,25,5
6139655,2,38,9
6139659,1,56,7
6139662,1,42,4
6139664,2,58,9
6139665,1,60,5
6139674,2,20,8
6139679,1,35,1
6139680,1,23,5
6139696,1,33,7
6139717,2,31,9
6139735,2,23,4
6139739,2,38,7
6139743,2,34,6
6139764,1,58,2
6139765,2,54,1
6139767,2,32,8
6139770,1,33,5
6139776,2,34,5
6139787,2,22,9
6139791,1,58,6
6139792,1,46,7
6139793,2,34,7
6139795,2,43,4
6139796,1,40,6
6139801,1,35,8
6139802,1,39,10
6139805,2,58,8
6139808,1,52,1
6139810,2,57,5
6139814,2,27,2
6139815,2,48,7
6139816,2,53,8
6139820,1,48,1
6139821,2,47,4
6139823,1,48,7
6139824,1,44,7
6139827,2,30,3
6139829,1,24,7
6139835,1,38,8
6139836,1,44,3
6139839,1,22,9
6139841,2,51,9
6139843,2,44,4
6139846,1,23,7
6139849,1,39,7
6139853,1,53,3
6139857,2,40,7
6139860,2,27,7
6139861,2,36,2
6139866,2,60,3
6139868,1,54,7
6139878,2,20,2
6139881,2,45,2
6139883,2,32,10
6139886,1,43,6
6139887,1,49,2
6139888,2,41,1
6139891,1,44,7
6139892,2,32,9
6139895,1,22,7
6139896,1,59,3
6139897,2,40,6
6139912,2,39,2
6139913,2,26,7
6139917,1,53,4
6139920,2,52,9
6139922,1,27,5
6139924,2,43,5
6139925,1,54,9
6139926,2,59,10
6139928,1,53,7
6139933,1,36,2
6139934,1,41,1
6139945,2,57,6
6139946,1,56,3
6139947,2,33,1
6139950,1,33,1
6139953,2,58,5
6139954,2,45,8
6139957,2,21,4
6139958,1,45,3
6139960,1,23,2
6139963,1,52,5
6139965,2,57,3
6139967,2,21,3
6139971,1,42,10
6139976,2,51,4
6139977,2,22,2
6139987,1,49,1
6139990,1,34,9
6139994,1,42,6
6139998,1,40,1
6140000,1,57,5
6140001,2,43,4
6140004,1,23,4
6140005,1,59,10
6140011,2,20,10
6140017,1,23,2
6140018,1,38,5
6140019,2,41,2
6140020,2,36,4
6140022,2,21,7
6140028,2,26,6
6140031,1,32,3
6140035,1,48,5
6140037,1,44,5
6140048,1,35,5
6140051,2,31,9
6140060,2,28,3
6140063,1,20,4
6140064,2,49,10
6140066,2,34,5
6140072,1,36,4
6140077,1,53,9
6140079,2,51,7
6140089,1,21,8
6140091,2,20,7
6140100,2,54,6
6140109,1,45,5
6140112,2,30,4
6140117,1,55,4
6140119,2,26,5
6140126,1,49,7
6140129,1,32,3
6140132,2,54,6
6140134,1,52,1
6140136,2,29,1
6140141,1,36,8
6140142,2,48,3
6140144,2,21,7
6140148,1,51,2
6140150,1,27,7
6140154,2,60,5
6140156,2,30,2
6140163,1,37,7
6140166,1,42,10
6140172,2,48,2
6140173,1,48,9
6140175,1,36,4
6140177,2,25,1
6140178,1,28,5
6140179,2,44,3
6140181,1,45,7
6140182,1,40,5
6140184,2,55,1
6140187,1,24,10
6140189,1,58,1
6140190,2,43,1
6140196,2,44,4
6140199,1,25,5
6140203,2,45,6
6140204,1,34,5
6140213,1,28,6
6140216,1,38,7
6140221,1,44,5
6140222,2,22,3
6140225,2,21,1
6140230,2,29,8
6140232,2,24,5
6140240,1,58,3
6140243,2,23,5
6140244,1,24,3
6140245,1,56,5
6140266,2,60,9
6140283,2,42,3
6140284,2,46,10
6140288,2,21,7
6140289,1,52,7
6140301,2,46,10
6140304,1,34,5
6140311,2,40,1
6140318,2,59,4
6140319,1,46,9
6140322,2,53,4
6140323,2,35,10
6140324,2,40,5
6140325,2,37,7
6140327,1,22,6
6140328,1,38,10
6140329,2,42,4
6140330,1,37,6
6140331,2,38,9
6140352,1,51,4
6140362,2,52,5
6140363,2,35,1
6140365,1,28,4
6140366,1,57,8
6140367,2,56,9
6140369,2,35,7
6140371,2,43,7
6140374,2,34,8
6140377,2,31,9
6140378,2,53,7
6140380,2,27,6
6140382,1,41,10
6140389,2,33,5
6140392,2,21,7
6140393,1,28,4
6140399,1,40,5
6140405,2,22,7
6140406,2,22,9
6140410,1,42,7
6140414,1,40,9
6140415,2,57,10
6140416,2,39,5
6140418,1,32,10
6140421,2,30,7
6140424,2,33,7
6140426,1,48,5
6140429,1,37,7
6140430,1,26,4
6140431,2,60,7
6140432,1,20,10
6140436,1,59,8
6140441,2,28,3
6140442,1,43,1
6140444,2,55,1
6140448,2,41,3
6140451,2,51,8
6140452,2,44,6
6140453,1,25,5
6140454,1,23,4
6140455,1,29,10
6140456,1,47,8
6140457,1,57,8
6140458,2,23,2
6140462,1,40,9
6140463,2,50,1
6140464,2,42,10
6140465,2,32,2
6140467,1,60,10
6140470,1,28,7
6140471,2,29,7
6140474,2,47,2
6140476,2,24,3
6140484,2,44,5
6140487,1,26,9
6140488,1,47,5
6140489,1,24,10
6140490,2,26,2
6140493,1,36,10
6140494,1,38,6
6140497,1,55,5
6140499,2,34,5
6140500,2,21,9
6140501,1,32,1
6140502,2,60,5
6140506,1,52,8
6140511,1,43,3
6140516,1,37,10
6140525,2,30,1
6140526,1,28,7
6140527,2,50,1
6140530,2,29,8
6140531,1,20,9
6140535,2,39,5
6140536,1,60,4
6140538,1,49,2
6140546,2,55,2
6140553,2,42,8
6140554,1,59,10
6140555,1,21,8
6140558,2,41,5
6140563,1,39,1
6140565,2,29,9
6140567,2,47,8
6140568,2,51,10
6140569,2,48,3
6140572,1,49,1
6140575,2,54,5
6140578,2,55,4
6140579,1,26,3
6140580,2,58,4
6140581,1,56,1
6140587,2,42,2
6140588,2,33,1
6140590,1,57,1
6140591,1,26,4
6140592,1,33,7
6140594,1,32,10
6140595,1,52,3
6140596,1,22,1
6140598,1,32,2
6140599,1,51,9
6140600,1,23,6
6140601,1,27,8
6140602,1,50,8
6140604,2,56,6
6140605,1,50,3
6140607,2,22,6
6140609,2,38,10
6140611,1,49,10
6140613,1,41,4
6140614,1,56,9
6140615,1,23,5
6140618,1,32,9
6140624,2,45,5
6140626,1,30,10
6140628,1,43,7
6140630,1,54,5
6140631,2,60,7
6140636,1,59,8
6140637,1,35,8
6140640,1,37,6
6140641,2,50,6
6140642,2,36,7
6140644,2,20,6
6140645,1,44,3
6140649,2,49,2
6140650,1,24,8
6140655,2,58,7
6140657,1,49,8
6140664,1,33,6
6140672,1,21,1
6140674,1,21,6
6140675,1,32,2
6140680,2,55,6
6140681,2,49,9
6140683,1,27,4
6140687,2,23,3
6140689,1,46,3
6140692,2,51,10
6140694,2,41,3
6140696,2,53,9
6140697,1,57,9
6140699,1,53,7
6140711,2,29,1
6140713,2,43,2
6140718,1,58,9
6140729,2,32,6
6140730,2,45,2
6140731,1,50,1
6140738,1,27,2
6140739,1,32,9
6140740,1,42,8
6140742,2,60,9
6140743,2,29,3
6140744,1,60,1
6140751,1,49,7
6140755,2,29,6
6140756,1,32,6
6140757,1,50,6
6140761,2,42,10
6140762,2,46,10
6140763,1,54,7
6140765,2,60,10
6140769,2,58,3
6140777,1,24,3
6140778,1,30,8
6140781,1,41,3
6140784,2,56,3
6140785,2,37,5
6140786,2,53,6
6140787,2,47,2
6140788,2,51,3
6140790,2,36,8
6140796,1,37,4
6140797,2,34,9
6140799,2,48,1
6140805,2,51,6
6140806,2,28,10
6140808,1,49,10
6140809,1,41,8
6140810,1,46,7
6140811,1,48,8
6140812,1,48,4
6140815,2,42,3
6140819,2,36,9
6140825,2,54,2
6140827,2,54,6
6140837,2,56,3
6140838,1,59,6
6140845,2,44,1
6140847,1,59,10
6140849,1,60,5
6140854,1,27,5
6140856,2,42,7
6140859,1,42,7
6140861,2,47,10
6140863,1,28,2
6140870,1,57,3
6140874,1,35,8
6140875,2,50,6
6140877,2,21,1
6140878,2,34,4
6140880,1,56,9
6140881,2,41,2
6140882,1,45,1
6140883,1,42,4
6140884,2,27,8
6140892,2,44,1
6140899,2,48,4
6140902,1,42,3
6140907,2,34,1
6140908,2,29,2
6140916,1,55,4
6140919,2,28,3
6140921,1,55,9
6140925,1,36,6
6140926,1,32,2
6140927,1,36,6
6140931,2,40,6
6140933,2,55,1
6140934,2,20,6
6140935,2,29,9
